Date,Open,High,Low,Close,Adj Close,Volume
2020-05-21,92.769997,93.370003,91.279999,92.040001,88.169930,8830900
2020-05-22,91.449997,91.599998,89.470001,90.279999,86.483932,8563100
2020-05-26,92.489998,94.339996,92.029999,93.300003,89.376953,9430000
2020-05-27,94.680000,94.690002,92.110001,93.900002,89.951729,7822600
2020-05-28,93.610001,93.900002,90.790001,90.870003,87.049133,9633300
2020-05-29,90.190002,91.889999,89.260002,91.699997,87.844223,17016900
2020-06-01,90.940002,93.849998,90.110001,92.790001,88.888390,7344000
2020-06-02,93.779999,95.220001,93.290001,94.690002,90.708504,7880300
2020-06-03,95.970001,97.730003,95.750000,97.180000,93.093796,8440200
2020-06-04,96.779999,96.889999,95.160004,96.279999,92.231651,6371700
2020-06-05,99.080002,102.050003,99.050003,100.809998,96.571175,12760100
2020-06-08,102.629997,103.589996,100.870003,103.239998,98.898994,11090700
2020-06-09,100.699997,102.930000,99.830002,101.529999,97.260902,10745400
2020-06-10,101.000000,101.500000,97.559998,97.580002,93.476982,10486300
2020-06-11,92.300003,94.190002,89.120003,89.370003,85.612206,14944800
2020-06-12,93.620003,93.650002,90.010002,92.389999,88.505219,9532400
2020-06-15,89.089996,92.080002,88.209999,91.230003,87.393990,12289500
2020-06-16,94.989998,95.580002,91.489998,94.029999,90.076256,8726700
2020-06-17,93.830002,94.000000,91.500000,91.540001,87.690956,6019900
2020-06-18,91.000000,93.230003,90.099998,91.940002,88.074142,7064100
2020-06-19,94.410004,94.410004,90.550003,90.629997,86.819221,14838800
2020-06-22,90.320000,91.690002,89.589996,91.589996,87.738846,5939200
2020-06-23,92.500000,93.089996,91.180000,91.440002,87.595161,6317700
2020-06-24,89.989998,90.129997,86.860001,87.639999,83.954941,8974500
2020-06-25,87.309998,89.510002,87.160004,89.209999,85.458923,7398000
2020-06-26,88.779999,88.830002,86.180000,86.459999,82.824562,13766000
2020-06-29,86.910004,88.570000,86.599998,87.669998,83.983673,7022200
2020-06-30,86.599998,89.989998,86.360001,89.230003,85.478088,8263600
2020-07-01,89.279999,90.769997,87.550003,87.620003,83.935783,6379400
2020-07-02,89.370003,90.360001,88.160004,88.309998,84.596764,5832800
2020-07-06,89.500000,90.250000,87.820000,88.570000,84.845833,6747500
2020-07-07,87.820000,88.080002,86.150002,86.309998,82.680862,5898000
2020-07-08,86.389999,87.800003,85.889999,86.349998,82.719185,6736400
2020-07-09,85.970001,86.320000,82.690002,82.739998,79.260971,8833600
2020-07-10,82.500000,85.419998,82.500000,85.230003,81.646278,6218100
2020-07-13,86.040001,86.930000,84.809998,85.400002,81.809128,7074000
2020-07-14,85.389999,88.599998,85.040001,88.349998,84.635078,7440500
2020-07-15,90.180000,90.190002,88.209999,88.889999,85.152382,5935200
2020-07-16,88.440002,89.480003,87.349998,88.360001,84.644669,4795700
2020-07-17,88.410004,89.110001,86.910004,87.190002,83.523865,5964000
2020-07-20,86.830002,87.489998,84.800003,85.269997,81.684586,14974800
2020-07-21,86.470001,91.730003,86.360001,91.389999,87.547256,15119300
2020-07-22,89.949997,91.250000,88.900002,91.040001,87.211983,10317500
2020-07-23,90.500000,91.379997,90.019997,91.010002,87.183243,6586300
2020-07-24,91.480003,92.739998,89.980003,90.129997,86.340240,6620500
2020-07-27,89.760002,91.089996,88.800003,91.040001,87.211983,7599700
2020-07-28,90.470001,91.169998,88.769997,89.110001,85.363129,6787300
2020-07-29,89.480003,90.080002,88.580002,90.070000,86.282768,6386900
2020-07-30,88.430000,88.500000,85.699997,86.269997,82.642548,10112800
2020-07-31,83.250000,84.099998,81.510002,83.940002,80.410515,19120700
2020-08-03,83.980003,85.139999,83.800003,84.809998,81.243935,11220100
2020-08-04,84.480003,86.720001,84.279999,86.489998,82.853302,9077900
2020-08-05,88.139999,88.430000,86.410004,87.199997,83.533432,7352600
2020-08-06,86.430000,87.900002,86.099998,87.470001,83.792091,7035600
2020-08-07,86.879997,87.110001,85.739998,86.800003,83.150261,7185000
2020-08-10,87.940002,89.760002,87.599998,89.730003,85.957062,8150200
2020-08-11,91.949997,93.010002,89.169998,89.620003,85.851685,9074300
2020-08-12,90.800003,91.660004,89.449997,90.720001,86.905434,9058000
2020-08-13,89.870003,91.279999,89.760002,89.820000,86.043274,7314600
2020-08-14,89.000000,90.589996,88.849998,90.349998,86.550995,6343000
2020-08-17,90.349998,91.580002,89.720001,90.769997,86.953331,10473800
2020-08-18,88.970001,89.370003,87.320000,87.629997,85.155571,7981500
2020-08-19,87.300003,87.900002,86.199997,86.389999,83.950592,9120300
2020-08-20,85.419998,86.889999,84.730003,84.809998,82.415199,7872300
2020-08-21,84.669998,85.089996,83.510002,85.080002,82.677574,9003600
2020-08-24,85.599998,87.339996,84.889999,87.199997,84.737709,8738700
2020-08-25,88.010002,88.040001,85.760002,86.129997,83.697929,6835800
2020-08-26,85.709999,85.839996,84.660004,84.779999,82.386047,7486500
2020-08-27,85.160004,85.629997,83.970001,84.910004,82.512383,7438200
2020-08-28,85.050003,85.730003,84.320000,85.629997,83.212044,7307900
2020-08-31,85.830002,85.900002,83.870003,83.930000,81.560051,9437500
2020-09-01,83.260002,83.629997,82.449997,83.080002,80.734055,8997200
2020-09-02,83.059998,83.959999,82.699997,83.190002,80.840950,10821900
2020-09-03,83.050003,84.489998,81.709999,82.279999,79.956635,16179900
2020-09-04,82.459999,83.639999,80.900002,81.930000,79.616531,10516600
2020-09-08,80.500000,80.580002,78.040001,78.970001,76.740112,14942500
2020-09-09,79.970001,81.070000,79.680000,80.029999,77.770172,9269800
2020-09-10,80.629997,80.889999,78.050003,78.150002,75.943260,11845900
2020-09-11,78.239998,78.690002,77.070000,77.690002,75.496246,13732400
2020-09-14,77.480003,77.980003,76.919998,77.290001,75.107552,8182800
2020-09-15,77.559998,78.480003,75.959999,76.349998,74.194084,11732000
2020-09-16,76.349998,79.480003,75.959999,78.559998,76.341682,13019000
2020-09-17,77.529999,78.849998,76.370003,78.790001,76.565193,10515100
2020-09-18,77.879997,79.150002,77.500000,78.209999,76.001564,14517800
2020-09-21,76.239998,76.650002,74.680000,76.300003,74.145500,16199100
2020-09-22,76.150002,77.529999,75.349998,75.529999,73.397240,9155000
2020-09-23,75.589996,75.910004,71.849998,71.949997,69.918327,16649200
2020-09-24,71.250000,73.029999,70.500000,71.800003,69.772568,15203500
2020-09-25,71.010002,72.480003,70.769997,71.830002,69.801720,11070500
2020-09-28,73.639999,74.760002,73.150002,73.930000,71.842422,12863800
2020-09-29,74.000000,74.139999,71.110001,71.900002,69.869743,10553000
2020-09-30,72.250000,72.889999,71.610001,72.000000,69.966919,10466500
2020-10-01,71.510002,71.879997,70.029999,70.419998,68.431534,14930700
2020-10-02,68.919998,71.669998,68.820000,71.190002,69.179794,9854800
2020-10-05,71.519997,72.730003,70.709999,72.699997,70.647156,12049800
2020-10-06,73.839996,74.320000,72.250000,72.300003,70.258453,15294500
2020-10-07,72.169998,73.919998,71.559998,73.779999,71.696655,15410300
2020-10-08,74.389999,75.550003,73.989998,75.220001,73.096001,11590900
2020-10-09,75.860001,76.089996,73.980003,74.000000,71.910446,12260900
2020-10-12,73.629997,74.949997,73.199997,74.510002,72.406052,9056900
2020-10-13,74.739998,74.739998,72.779999,73.400002,71.327385,10440300
2020-10-14,73.279999,74.430000,72.910004,72.949997,70.890099,7058100
2020-10-15,71.820000,73.720001,71.389999,73.510002,71.434280,10052100
2020-10-16,73.519997,74.029999,72.269997,72.889999,70.831795,9305600
2020-10-19,73.110001,73.339996,71.190002,71.279999,69.267250,8357100
2020-10-20,71.910004,72.290001,71.040001,71.680000,69.655952,7753200
2020-10-21,71.129997,71.580002,70.730003,70.870003,68.868828,9800600
2020-10-22,70.879997,73.489998,70.570000,73.400002,71.327385,9810100
2020-10-23,73.930000,74.360001,71.830002,72.570000,70.520828,8727200
2020-10-26,71.730003,71.889999,70.239998,70.940002,68.936852,9710900
2020-10-27,70.419998,70.599998,69.489998,69.510002,67.547234,14251700
2020-10-28,67.690002,68.080002,66.330002,66.879997,64.991493,15961900
2020-10-29,66.129997,69.139999,65.160004,68.800003,66.857277,12292200
2020-10-30,69.900002,70.110001,68.080002,69.500000,67.537514,17191600
2020-11-02,70.699997,73.080002,69.400002,72.150002,70.112686,11475500
2020-11-03,73.160004,73.300003,71.050003,71.739998,69.714256,8608000
2020-11-04,70.779999,73.589996,69.889999,71.769997,69.743408,10925700
2020-11-05,71.900002,72.970001,71.760002,72.139999,70.102966,10627700
2020-11-06,72.500000,73.269997,70.830002,71.150002,69.140923,8366900
2020-11-09,80.000000,84.269997,78.260002,79.400002,77.157967,24015200
2020-11-10,81.139999,83.150002,79.709999,83.070000,80.724335,15039700
2020-11-11,84.099998,84.489998,81.800003,82.459999,80.131554,11640600
2020-11-12,80.980003,82.239998,79.910004,80.669998,78.392097,8920700
2020-11-13,81.150002,83.349998,81.029999,83.029999,80.685463,10890300
2020-11-16,86.239998,89.180000,85.540001,88.959999,86.448013,18980200
2020-11-17,86.400002,87.529999,84.830002,87.040001,85.826797,14329000
2020-11-18,87.370003,87.900002,84.250000,84.279999,83.105270,10583700
2020-11-19,83.550003,85.959999,83.059998,85.730003,84.535065,8820200
2020-11-20,85.720001,86.309998,84.879997,85.790001,84.594223,8294600
2020-11-23,87.449997,91.580002,86.760002,91.029999,89.761185,13379300
2020-11-24,93.389999,95.820000,93.000000,95.620003,94.287209,17257400
2020-11-25,94.680000,94.680000,92.139999,92.139999,90.855713,10556600
2020-11-27,91.330002,92.589996,90.540001,91.309998,90.037277,4627700
2020-11-30,90.010002,90.849998,86.900002,87.180000,85.964851,14288400
2020-12-01,89.279999,89.709999,87.070000,87.449997,86.231079,9915700
2020-12-02,87.260002,91.309998,87.099998,89.870003,88.617355,10509600
2020-12-03,90.580002,91.110001,89.070000,89.800003,88.548332,8249800
2020-12-04,91.220001,93.449997,90.919998,93.279999,91.979820,10791100
2020-12-07,91.820000,92.379997,89.879997,90.760002,89.494949,9398400
2020-12-08,90.339996,92.459999,90.190002,91.540001,90.264076,7627300
2020-12-09,92.199997,93.019997,89.370003,90.440002,89.179413,11129400
2020-12-10,91.550003,94.559998,90.779999,93.349998,92.048843,11992100
2020-12-11,92.529999,93.279999,91.029999,92.449997,91.161392,9584500
2020-12-14,93.400002,93.699997,89.239998,89.440002,88.193352,12198400
2020-12-15,89.419998,90.480003,88.769997,89.370003,88.124329,11782500
2020-12-16,89.199997,89.349998,87.849998,88.690002,87.453804,9892900
2020-12-17,89.540001,89.550003,87.550003,88.410004,87.177704,11748900
2020-12-18,87.980003,88.709999,86.260002,87.190002,85.974709,27427600
2020-12-21,84.349998,86.839996,83.529999,86.089996,84.890038,11430500
2020-12-22,85.440002,85.800003,84.300003,84.360001,83.184158,8585800
2020-12-23,85.000000,86.660004,85.000000,85.690002,84.495621,7223100
2020-12-24,85.930000,85.930000,84.809998,85.330002,84.140633,3335600
2020-12-28,85.610001,86.629997,84.620003,84.900002,83.716629,8051900
2020-12-29,85.260002,85.720001,84.050003,84.610001,83.430672,7670800
2020-12-30,84.610001,86.580002,84.540001,85.330002,84.140633,7901800
2020-12-31,84.900002,85.199997,83.959999,84.449997,83.272896,8350700
2021-01-04,85.150002,85.949997,83.889999,84.709999,83.529274,9234900
2021-01-05,85.489998,89.220001,85.320000,87.000000,85.787354,13414800
2021-01-06,89.000000,90.779999,87.820000,89.800003,88.548332,13916800
2021-01-07,90.389999,90.820000,89.309998,90.220001,88.962479,9286600
2021-01-08,92.080002,92.430000,90.449997,91.080002,89.810493,11152100
2021-01-11,89.120003,92.099998,88.570000,91.599998,90.323242,10640800
2021-01-12,92.660004,93.919998,91.709999,93.339996,92.038986,10923900
2021-01-13,93.199997,93.519997,91.940002,93.250000,91.950241,9723300
2021-01-14,93.940002,96.320000,93.790001,95.489998,94.159019,13950200
2021-01-15,94.220001,94.309998,91.709999,92.089996,90.806404,10244600
2021-01-19,93.500000,95.029999,93.290001,94.510002,93.192680,9574800
2021-01-20,95.000000,95.559998,94.300003,95.379997,94.050552,8735400
2021-01-21,93.860001,94.660004,91.220001,92.010002,90.727524,10395900
2021-01-22,90.400002,92.029999,89.830002,91.730003,90.451431,7810600
2021-01-25,90.620003,91.029999,89.330002,90.900002,89.632996,7689400
2021-01-26,92.199997,92.910004,89.269997,89.360001,88.114464,7827800
2021-01-27,87.529999,90.349998,86.750000,88.199997,86.970627,10178500
2021-01-28,88.669998,90.150002,88.250000,89.019997,87.779198,8155500
2021-01-29,86.830002,87.339996,84.919998,85.199997,84.012444,14691100
2021-02-01,85.989998,87.300003,84.570000,86.410004,85.205582,8073600
2021-02-02,88.010002,88.370003,86.529999,87.059998,85.846519,9233100
2021-02-03,87.050003,89.389999,86.889999,88.959999,87.720039,9256500
2021-02-04,89.510002,89.650002,87.949997,89.000000,87.759483,7917600
2021-02-05,89.940002,90.470001,88.639999,89.260002,88.015862,8016200
2021-02-08,90.290001,92.040001,90.010002,91.480003,90.204918,9886600
2021-02-09,91.099998,91.269997,89.809998,90.959999,89.692162,7605500
2021-02-10,91.379997,92.589996,90.599998,92.519997,91.230415,8778800
2021-02-11,92.370003,92.440002,90.080002,92.019997,90.737381,8571400
2021-02-12,91.529999,92.730003,91.349998,92.550003,91.260002,7851100
2021-02-16,93.050003,93.860001,92.610001,93.129997,93.129997,14006000
2021-02-17,95.419998,96.720001,94.199997,95.919998,95.919998,14342300
2021-02-18,95.750000,95.779999,94.300003,95.000000,95.000000,9030600
2021-02-19,95.129997,96.379997,94.650002,95.800003,95.800003,8913900
2021-02-22,96.989998,99.639999,96.459999,98.389999,98.389999,13178700
2021-02-23,99.970001,100.160004,96.800003,99.629997,99.629997,14874000
2021-02-24,100.330002,104.040001,99.809998,103.309998,103.309998,16116000
2021-02-25,104.900002,104.959999,101.589996,102.349998,102.349998,13219200
2021-02-26,100.300003,101.059998,97.610001,100.000000,100.000000,14452300
2021-03-01,102.459999,103.800003,101.400002,102.050003,102.050003,10439900
